placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:57:05+00:00,LAY,4.9,25013915.0,160.99,788.8510000000001
2020-03-24 13:57:05+00:00,LAY,4.8,25013915.0,160.99,772.7520000000001
2020-03-24 13:57:05+00:00,LAY,4.7,25013915.0,160.99,756.653
2020-03-24 13:57:06+00:00,LAY,5.0,25013915.0,89.22,446.1
2020-03-24 13:57:06+00:00,LAY,5.1,25013915.0,23.99,122.34899999999999
2020-03-24 13:57:07+00:00,LAY,5.1,25013915.0,32.78,167.178
2020-03-24 13:57:07+00:00,LAY,5.1,25013915.0,3.44,17.543999999999997
2020-03-24 13:57:08+00:00,LAY,5.1,25013915.0,3.01,15.350999999999997
2020-03-24 13:57:08+00:00,LAY,5.1,25013915.0,2.26,11.525999999999998
2020-03-24 13:57:11+00:00,LAY,5.2,25013915.0,79.16,411.632
2020-03-24 13:57:11+00:00,LAY,5.1,25013915.0,13.68,69.768
2020-03-24 13:57:13+00:00,LAY,5.3,25013915.0,16.08,85.22399999999999
2020-03-24 13:57:14+00:00,LAY,5.3,25013915.0,12.69,67.25699999999999
2020-03-24 13:57:14+00:00,LAY,5.3,25013915.0,32.97,174.74099999999999
2020-03-24 13:57:21+00:00,LAY,5.0,25013915.0,77.87,389.35
2020-03-24 13:57:22+00:00,LAY,5.2,25013915.0,1.93,10.036
2020-03-24 13:57:22+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:22+00:00,LAY,5.0,25013915.0,3.06,15.3
2020-03-24 13:57:22+00:00,LAY,5.2,25013915.0,8.43,43.836
2020-03-24 13:57:24+00:00,LAY,5.2,25013915.0,14.33,74.516
2020-03-24 13:57:24+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:24+00:00,LAY,5.0,25013915.0,2.01,10.049999999999999
2020-03-24 13:57:25+00:00,LAY,5.2,25013915.0,20.0,104.0
2020-03-24 13:57:27+00:00,LAY,5.2,25013915.0,5.59,29.068
2020-03-24 13:57:29+00:00,LAY,5.2,25013915.0,6.92,35.984
2020-03-24 13:57:30+00:00,LAY,5.2,25013915.0,21.94,114.08800000000001
2020-03-24 13:57:31+00:00,LAY,5.2,25013915.0,30.06,156.312
2020-03-24 13:57:31+00:00,LAY,5.2,25013915.0,4.17,21.684
2020-03-24 13:57:32+00:00,LAY,5.2,25013915.0,9.06,47.112
2020-03-24 13:57:32+00:00,LAY,5.1,25013915.0,3.53,18.002999999999997
2020-03-24 13:57:32+00:00,LAY,5.0,25013915.0,3.69,18.45
2020-03-24 13:57:32+00:00,LAY,5.2,25013915.0,2.0,10.4
2020-03-24 13:57:33+00:00,LAY,5.2,25013915.0,1.93,10.036
2020-03-24 13:57:34+00:00,LAY,5.2,25013915.0,11.91,61.932
2020-03-24 13:57:34+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:34+00:00,LAY,5.0,25013915.0,2.01,10.049999999999999
2020-03-24 13:57:34+00:00,LAY,5.2,25013915.0,1.93,10.036
2020-03-24 13:57:34+00:00,LAY,5.1,25013915.0,1.97,10.046999999999999
2020-03-24 13:57:34+00:00,LAY,5.0,25013915.0,2.01,10.049999999999999
2020-03-24 13:57:37+00:00,LAY,5.2,25013915.0,3.64,18.928
2020-03-24 13:57:37+00:00,LAY,5.1,25013915.0,2.99,15.249
2020-03-24 13:57:37+00:00,LAY,5.0,25013915.0,2.91,14.55
2020-03-24 13:57:40+00:00,LAY,4.9,25013915.0,90.42,443.05800000000005
2020-03-24 13:57:41+00:00,LAY,5.2,25013915.0,81.49,423.748
2020-03-24 13:57:42+00:00,LAY,5.3,25013915.0,39.64,210.09199999999998
2020-03-24 13:57:44+00:00,LAY,5.3,25013915.0,21.86,115.85799999999999
2020-03-24 13:57:44+00:00,LAY,5.3,25013915.0,7.25,38.425
2020-03-24 13:57:45+00:00,LAY,5.3,25013915.0,13.25,70.225
2020-03-24 13:57:45+00:00,LAY,5.3,25013915.0,21.42,113.52600000000001
2020-03-24 13:57:46+00:00,LAY,5.3,25013915.0,3.6,19.08
2020-03-24 13:57:47+00:00,LAY,5.2,25013915.0,24.18,125.736
2020-03-24 13:57:47+00:00,LAY,5.1,25013915.0,12.11,61.760999999999996
2020-03-24 13:57:47+00:00,LAY,5.0,25013915.0,105.67,528.35
2020-03-24 13:57:48+00:00,LAY,5.1,25013915.0,20.67,105.417
2020-03-24 13:57:48+00:00,LAY,5.0,25013915.0,20.67,103.35000000000001
2020-03-24 13:57:48+00:00,LAY,4.9,25013915.0,126.34,619.066
2020-03-24 13:57:49+00:00,LAY,5.1,25013915.0,6.23,31.773
2020-03-24 13:57:49+00:00,LAY,5.0,25013915.0,6.23,31.150000000000002
2020-03-24 13:57:49+00:00,LAY,4.9,25013915.0,6.23,30.527000000000005
2020-03-24 13:57:49+00:00,LAY,5.1,25013915.0,8.45,43.09499999999999
2020-03-24 13:57:49+00:00,LAY,5.0,25013915.0,8.45,42.25
2020-03-24 13:57:49+00:00,LAY,4.9,25013915.0,8.45,41.405
2020-03-24 13:57:50+00:00,LAY,4.8,25013915.0,113.77,546.096
2020-03-24 13:57:52+00:00,LAY,4.8,25013915.0,2.31,11.088
2020-03-24 13:57:52+00:00,LAY,4.7,25013915.0,116.08,545.576
2020-03-24 13:57:54+00:00,LAY,4.8,25013915.0,8.72,41.856
2020-03-24 13:57:54+00:00,LAY,4.7,25013915.0,8.72,40.984
2020-03-24 13:58:00+00:00,LAY,4.6,25013915.0,85.81,394.726
2020-03-24 13:58:01+00:00,LAY,4.6,25013915.0,12.24,56.303999999999995
2020-03-24 13:58:01+00:00,LAY,4.6,25013915.0,8.19,37.67399999999999
2020-03-24 13:58:02+00:00,LAY,4.8,25013915.0,30.0,144.0
2020-03-24 13:58:03+00:00,LAY,4.8,25013915.0,2.34,11.232
2020-03-24 13:58:05+00:00,LAY,4.8,25013915.0,9.82,47.136
2020-03-24 13:58:05+00:00,LAY,4.8,25013915.0,7.39,35.471999999999994
2020-03-24 13:58:06+00:00,LAY,4.8,25013915.0,12.73,61.104
2020-03-24 13:58:06+00:00,LAY,4.8,25013915.0,78.0,374.4
2020-03-24 13:58:06+00:00,LAY,4.6,25013915.0,10.54,48.483999999999995
2020-03-24 13:58:08+00:00,LAY,4.8,25013915.0,30.0,144.0
2020-03-24 13:58:08+00:00,LAY,4.8,25013915.0,34.31,164.68800000000002
2020-03-24 13:58:09+00:00,LAY,4.6,25013915.0,2.18,10.028
2020-03-24 13:58:09+00:00,LAY,4.5,25013915.0,118.27,532.215
2020-03-24 13:58:10+00:00,LAY,4.6,25013915.0,12.45,57.26999999999999
2020-03-24 13:58:10+00:00,LAY,4.5,25013915.0,13.14,59.13
2020-03-24 13:58:10+00:00,LAY,4.4,25013915.0,131.41,578.2040000000001
2020-03-24 13:58:12+00:00,LAY,4.6,25013915.0,18.93,87.07799999999999
2020-03-24 13:58:12+00:00,LAY,4.5,25013915.0,18.93,85.185
2020-03-24 13:58:12+00:00,LAY,4.4,25013915.0,18.93,83.292
2020-03-24 13:58:12+00:00,LAY,4.6,25013915.0,2.18,10.028
2020-03-24 13:58:12+00:00,LAY,4.5,25013915.0,2.23,10.035
2020-03-24 13:58:12+00:00,LAY,4.4,25013915.0,2.28,10.032
2020-03-24 13:58:15+00:00,LAY,4.5,25013915.0,6.24,28.080000000000002
2020-03-24 13:58:15+00:00,LAY,4.4,25013915.0,6.19,27.236000000000004
2020-03-24 13:58:15+00:00,LAY,4.3,25013915.0,158.81,682.883
2020-03-24 13:58:15+00:00,LAY,4.5,25013915.0,4.67,21.015
2020-03-24 13:58:15+00:00,LAY,4.4,25013915.0,4.67,20.548000000000002
2020-03-24 13:58:15+00:00,LAY,4.3,25013915.0,4.67,20.081
2020-03-24 13:58:15+00:00,LAY,4.5,25013915.0,2.14,9.63
2020-03-24 13:58:15+00:00,LAY,4.4,25013915.0,2.14,9.416000000000002
2020-03-24 13:58:15+00:00,LAY,4.3,25013915.0,2.14,9.202
2020-03-24 13:58:18+00:00,LAY,4.6,25013915.0,198.63,913.6979999999999
2020-03-24 13:58:18+00:00,LAY,4.5,25013915.0,33.01,148.545
2020-03-24 13:58:18+00:00,LAY,4.4,25013915.0,33.01,145.244
2020-03-24 13:58:20+00:00,LAY,4.7,25013915.0,125.64,590.508
2020-03-24 13:58:21+00:00,LAY,4.8,25013915.0,46.39,222.672
2020-03-24 13:58:22+00:00,LAY,4.7,25013915.0,86.15,404.90500000000003
2020-03-24 13:58:22+00:00,LAY,4.6,25013915.0,13.16,60.535999999999994
2020-03-24 13:58:22+00:00,LAY,4.5,25013915.0,211.79,953.055
2020-03-24 13:58:23+00:00,LAY,4.8,25013915.0,32.39,155.472
2020-03-24 13:58:25+00:00,LAY,4.7,25013915.0,2.14,10.058000000000002
2020-03-24 13:58:25+00:00,LAY,4.6,25013915.0,2.18,10.028
2020-03-24 13:58:25+00:00,LAY,4.5,25013915.0,213.68,961.5600000000001
2020-03-24 13:58:25+00:00,LAY,4.8,25013915.0,71.53,343.344
2020-03-24 13:58:26+00:00,LAY,4.8,25013915.0,78.58,377.18399999999997
2020-03-24 13:58:27+00:00,LAY,4.9,25013915.0,73.47,360.00300000000004
2020-03-24 13:58:28+00:00,LAY,4.9,25013915.0,19.66,96.334
2020-03-24 13:58:29+00:00,LAY,4.9,25013915.0,2.7,13.230000000000002
2020-03-24 13:58:30+00:00,LAY,4.9,25013915.0,4.32,21.168000000000003
2020-03-24 13:58:30+00:00,LAY,4.9,25013915.0,7.5,36.75
2020-03-24 13:58:31+00:00,LAY,4.9,25013915.0,91.52,448.44800000000004
2020-03-24 13:58:31+00:00,LAY,5.0,25013915.0,23.63,118.14999999999999
2020-03-24 13:58:33+00:00,LAY,5.0,25013915.0,34.21,171.05
2020-03-24 13:58:33+00:00,LAY,4.9,25013915.0,37.03,181.44700000000003
2020-03-24 13:58:33+00:00,LAY,4.8,25013915.0,37.03,177.744
2020-03-24 13:58:34+00:00,LAY,4.9,25013915.0,126.97,622.153
2020-03-24 13:58:34+00:00,LAY,4.8,25013915.0,126.97,609.456
2020-03-24 13:58:34+00:00,LAY,4.7,25013915.0,126.97,596.759
2020-03-24 13:58:35+00:00,LAY,4.9,25013915.0,4.34,21.266000000000002
2020-03-24 13:58:35+00:00,LAY,4.8,25013915.0,4.34,20.831999999999997
2020-03-24 13:58:35+00:00,LAY,4.7,25013915.0,4.34,20.398
2020-03-24 13:58:38+00:00,LAY,4.6,25013915.0,77.29,355.534
2020-03-24 13:58:43+00:00,LAY,4.8,25013915.0,3.67,17.616
2020-03-24 13:58:43+00:00,LAY,4.9,25013915.0,19.29,94.521
2020-03-24 13:58:43+00:00,LAY,4.8,25013915.0,15.62,74.976
2020-03-24 13:58:44+00:00,LAY,4.8,25013915.0,59.46,285.408
2020-03-24 13:58:44+00:00,LAY,4.6,25013915.0,78.75,362.25
2020-03-24 13:58:45+00:00,LAY,4.9,25013915.0,76.73,375.97700000000003
2020-03-24 13:58:46+00:00,LAY,5.0,25013915.0,28.9,144.5
2020-03-24 13:58:46+00:00,LAY,5.0,25013915.0,31.4,157.0
2020-03-24 13:58:47+00:00,LAY,4.7,25013915.0,14.88,69.936
